"","Lot_Shape","Land_Contour","Utility","Land_Slope","Exter_Qual","Exter_Cond","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","Bsmt_FinType1","Bsmt_FinType2","Heating_QC","Central_Air","Kitchen_Qual","Func","Fireplace_Qu","Garage_Finish","Garage_Quality","Garage_Cond","Paved_Drive","Pool_Qual","Fence_","MSSubClass","LotFrontage","LotArea","OverallCond","YearBuilt","MasVnrArea","X1stFlrSF","X2ndFlrSF","GrLivArea","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","MoSold","YrSold","SalePrice","renovation","bath","totalsf","MSZoningC","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNone","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalesRange"
"263",3,4,4,3,3,3,4,4,3,5,1,3,1,3,7,3,1,3,3,2,0,2,80,88,9.04440384443155,7,1977,46,1212,0,1212,3,1,6,1,7,2006,11.9250351157971,2,2,796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"264",4,4,4,3,3,3,3,3,1,2,5,3,1,3,7,0,1,3,3,2,0,0,50,50,8.61250337122056,7,1929,0,926,0,1316,3,1,6,0,4,2010,11.7752897294377,3,2,484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"265",1,3,4,3,3,3,2,3,1,1,1,4,0,3,7,0,1,3,3,0,0,0,30,30,8.56254889313703,5,1925,0,764,0,764,2,1,4,0,6,2008,11.1982147201305,3,1,504,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category1"
"266",3,4,4,3,3,4,4,3,1,6,2,3,1,4,7,3,3,3,3,2,0,4,20,78,9.40013394360884,6,1981,210,1422,0,1422,3,1,7,1,6,2008,12.0753943218881,0,2,852,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"267",3,2,4,3,3,3,4,3,3,6,1,4,1,3,7,3,3,3,3,2,0,0,60,70,9.32429386205203,5,1997,0,802,709,1511,3,1,8,1,6,2006,12.1281111040605,0,3.5,583,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"268",4,3,4,2,3,3,3,3,1,2,1,5,1,4,7,4,1,3,3,2,0,0,75,60,9.03598698483141,8,1939,0,1052,720,2192,4,1,8,1,7,2008,12.0979304869105,2,2.5,526,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"269",4,4,4,3,3,3,3,3,1,5,3,5,1,3,7,4,3,5,5,2,0,0,30,71,8.83927669058535,6,1940,0,778,0,778,2,1,4,1,2,2008,11.6994050319128,1,1,949,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"270",3,4,4,3,3,4,3,4,1,4,1,3,1,3,7,2,2,3,4,2,0,4,20,74.405,8.97676762517143,7,1976,174,1113,0,1113,3,1,6,1,5,2007,11.9049675527463,0,2.5,904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"271",4,4,4,3,4,3,4,3,2,1,1,4,1,4,7,4,2,3,3,2,0,0,60,84,9.28061242496151,5,2006,0,1095,844,1939,3,1,8,1,8,2006,12.4912515877638,0,2.5,1296,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category5"
"272",3,1,4,1,3,3,4,3,4,2,6,5,1,3,4,3,1,3,3,2,0,0,20,73,10.5739800425313,7,1954,0,1363,0,1363,2,1,5,2,4,2008,12.3946247520748,3,2,520,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"273",3,4,4,3,4,3,4,3,1,6,1,5,1,4,7,4,3,3,3,2,0,0,60,92,9.37279929967389,7,1999,348,1164,1106,2270,4,1,9,1,4,2010,12.5776362019627,3,2.5,860,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"274",4,4,4,3,3,3,3,3,1,3,2,4,1,3,6,4,2,3,3,2,0,3,20,80,9.16951837745593,6,1958,183,1632,0,1632,3,1,6,1,4,2009,11.8422292121128,2,3,627,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"275",4,4,4,3,3,3,3,3,4,5,1,3,1,3,7,0,1,3,3,2,0,0,20,76,9.02569611981258,7,1982,0,816,0,816,2,1,5,0,6,2007,11.7320609948869,0,1,432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"276",4,4,4,3,4,4,3,3,1,1,1,4,0,5,7,0,1,3,3,2,0,0,50,55,8.89068592028113,7,1925,0,952,596,1548,3,1,5,0,10,2009,12.2307652581205,3,2.5,890,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"277",3,4,4,3,4,3,5,3,1,1,1,5,1,4,7,0,3,3,3,2,0,0,20,129,9.12652388588307,5,2003,0,1560,0,1560,3,1,7,0,4,2010,12.2110601870412,0,2,823,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"278",4,4,4,3,3,3,3,3,1,2,1,5,1,3,7,0,1,3,3,2,0,0,20,140,9.85943116633921,5,1951,0,864,0,864,2,1,4,0,6,2010,11.8565151693603,0,1,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"279",4,4,4,3,5,3,5,3,4,1,1,5,1,5,7,5,3,3,3,2,0,0,20,107,9.57844969354058,5,2006,315,2121,0,2121,3,1,8,1,5,2007,12.9367516138114,3,2.5,1096,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category7"
"280",4,4,4,3,3,3,4,3,1,4,1,5,1,3,7,3,3,3,3,2,0,0,60,83,9.21084024701783,5,1977,299,1156,866,2022,4,1,8,1,3,2008,12.1652506510099,0,2.5,910,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"281",4,4,4,3,4,3,4,3,3,6,1,4,1,4,7,3,3,3,3,2,0,0,60,82,9.33140689995563,6,1989,340,1175,807,1982,3,1,7,1,1,2007,12.3392914893164,0,2.5,855,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"282",4,4,4,3,4,3,4,3,1,6,1,4,1,4,7,0,3,3,3,2,0,0,20,60,8.88183630500415,5,2006,68,1262,0,1262,2,1,5,0,5,2006,12.1281111040605,0,2,692,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category4"
"283",4,4,4,3,4,3,4,3,1,6,1,5,1,4,7,4,2,3,3,2,0,0,120,34,8.52971447196991,5,2007,166,1314,0,1314,2,1,6,1,4,2009,12.2428866186529,3,3,860,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"category5"
"284",4,4,4,3,4,3,4,3,1,1,1,5,1,4,7,4,3,3,3,2,0,0,20,74,9.17076759685636,5,2008,72,1468,0,1468,3,1,6,1,12,2009,12.4073795022352,3,2,1258,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category5"
"285",4,4,4,3,4,3,4,3,1,6,1,4,1,4,7,0,2,3,3,2,0,0,120,50,8.98869569678571,5,1992,0,1575,0,1575,2,1,5,0,7,2007,12.096257779523,0,3,581,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"286",3,4,4,3,4,3,4,3,1,1,1,5,1,4,7,0,2,3,3,2,0,0,160,35,8.35490952835879,5,2006,0,625,625,1250,2,1,5,0,6,2007,12.0118809161657,3,2.5,582,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category4"
"287",3,3,4,3,3,3,3,3,1,3,1,3,1,4,7,4,2,3,3,2,0,4,50,77,9.18870807184907,7,1962,0,1085,649,1734,3,1,7,1,6,2006,11.9766594812024,2,1.5,568,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"288",3,4,4,3,3,3,3,3,1,4,1,3,1,3,7,0,0,0,0,2,0,0,20,62.745,9.00270100719794,4,1971,0,858,0,858,3,1,5,0,6,2006,11.3850920934603,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"category2"
"289",3,4,4,3,3,4,3,3,1,4,1,3,1,3,7,0,1,3,3,2,0,3,20,71.2933333333333,9.19207456316929,5,1967,31,900,0,900,3,1,5,0,2,2010,11.7117763237154,0,1,280,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"290",4,4,4,3,3,3,3,3,1,1,1,5,1,3,7,0,1,3,3,2,0,0,70,60,9.07452064883365,7,1915,0,698,698,1396,3,1,7,0,7,2007,11.9419443260321,3,1,643,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"291",4,4,4,3,4,3,4,3,3,1,1,5,1,4,7,4,2,4,3,2,0,0,60,120,9.65573107295667,5,2006,0,1079,840,1919,3,1,8,1,7,2006,12.3597803701244,0,2.5,736,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category5"
"292",4,3,4,3,3,2,3,2,1,3,1,5,0,2,7,0,0,0,0,0,0,0,190,55,8.6459381473068,6,1912,0,936,780,1716,6,1,9,0,3,2008,11.8196746001392,3,3,184,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"293",4,4,4,3,3,3,3,3,1,2,1,4,1,3,5,4,1,3,3,2,0,0,50,60,9.34215779659637,4,1949,0,1148,568,1716,3,1,8,1,1,2009,11.7829526021833,3,1.5,441,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"294",3,4,4,3,3,3,3,3,1,5,1,2,1,4,7,3,3,3,3,2,0,0,60,88.865,9.72070588990972,7,1977,34,1468,795,2263,3,1,9,1,3,2006,12.3673407931263,2,3.5,789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"295",4,4,4,3,3,3,3,3,1,6,1,3,1,3,7,4,3,3,3,2,0,0,20,80,9.16951837745593,5,1953,238,1644,0,1644,3,1,7,2,10,2009,12.0257490913989,0,2,528,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"296",3,4,4,3,3,3,3,3,3,6,1,3,1,3,7,0,1,3,3,2,0,4,80,37,8.97929064909088,6,1984,0,1003,0,1003,3,1,6,0,3,2006,11.8670972786908,0,2,708,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"297",4,4,4,3,3,3,3,3,1,4,1,3,1,3,7,0,1,3,3,2,0,3,50,75,9.52588077255636,5,1950,0,910,648,1558,4,1,6,0,6,2007,11.9316357998284,0,1.5,571,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"298",3,4,4,3,4,3,4,3,1,4,1,5,1,4,7,3,2,3,3,2,0,0,60,66,8.90910013492555,5,1997,1600,975,975,1950,3,1,7,1,6,2007,12.3842188309136,3,2.5,784,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"299",4,4,4,3,4,3,3,3,1,5,3,4,1,3,7,4,1,3,3,2,0,0,60,90,9.36734412078585,6,1968,365,1041,702,1743,3,1,7,1,6,2007,12.0725412529057,0,2.5,763,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"300",4,4,4,3,3,4,3,3,1,1,1,5,1,4,7,4,1,3,3,2,0,4,20,80,9.5468126085974,8,1950,0,1152,0,1152,3,1,6,1,8,2009,11.9735098722995,3,1.5,336,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"category4"
"301",4,4,4,3,3,3,3,3,2,4,1,3,1,3,7,4,1,3,3,2,0,0,190,90,9.66459564425378,5,1953,56,1336,0,1336,2,1,5,2,6,2006,11.9640010843304,0,2,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"302",1,4,4,3,4,3,4,3,1,6,1,5,1,4,7,3,3,3,3,2,0,0,60,66,9.69437017295501,5,1998,0,1210,1242,2452,4,1,9,1,5,2007,12.4950039373824,3,2.5,941,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"303",3,4,4,3,4,3,4,3,1,1,1,5,1,4,7,3,2,3,3,2,0,0,20,118,9.52544304000396,5,2001,150,1541,0,1541,3,1,6,1,1,2006,12.2307652581205,3,2,1392,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"304",4,4,4,3,3,3,3,3,1,5,1,3,1,3,7,0,1,3,3,2,0,2,20,70,9.19013766465866,7,1972,0,894,0,894,3,1,5,0,7,2006,11.9177236840907,0,2,808,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"category4"
"305",4,4,4,3,3,3,3,3,1,1,1,5,1,4,7,5,1,3,3,2,0,0,75,87,9.8193447844237,9,1880,0,1675,1818,3493,3,1,10,1,5,2008,12.594730635322,3,3,1172,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category6"
"306",4,4,4,3,4,3,4,3,1,6,1,5,1,4,7,0,3,3,3,2,0,0,20,80,9.24821402440426,5,2004,246,2000,0,2000,3,1,8,0,7,2007,12.631013530139,3,3,1056,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category6"
"307",4,4,4,3,4,3,4,3,1,5,1,4,1,4,7,3,2,3,3,2,0,0,60,116,9.50851718152061,5,1990,246,1122,1121,2243,4,1,8,1,6,2007,12.3238556811866,2,3.5,1141,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"308",3,4,4,3,3,2,3,3,1,1,1,3,1,2,7,0,0,0,0,0,0,3,50,59.16,8.97714648480847,7,1920,0,1035,371,1406,3,1,6,0,3,2008,11.4019939042629,1,1,144,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"category2"
"309",3,4,4,3,3,3,3,3,1,4,1,5,1,3,7,0,1,3,3,2,0,0,30,71.645,9.42076335888101,5,1940,0,861,0,861,1,1,4,0,3,2009,11.3205535723228,1,1,697,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category2"
"310",3,4,4,3,4,3,5,3,4,6,1,5,1,5,7,5,3,3,3,2,0,0,20,90,9.42367598229931,5,2003,0,1944,0,1944,3,1,8,3,11,2006,12.7938593104323,3,3,1091,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category6"
