"","X","Lot_Shape","Land_Contour","Utility","Land_Slope","Exter_Qual","Exter_Cond","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","Bsmt_FinType1","Bsmt_FinType2","Heating_QC","Central_Air","Kitchen_Qual","Func","Fireplace_Qu","Garage_Finish","Garage_Quality","Garage_Cond","Paved_Drive","Pool_Qual","Fence_","MSSubClass","LotFrontage","LotArea","OverallCond","YearBuilt","MasVnrArea","X1stFlrSF","X2ndFlrSF","GrLivArea","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","MoSold","YrSold","SalePrice","renovation","bath","totalsf","MSZoningC","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNone","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","ifelse(Lot_Shape == ""IR3"", ""IR2"", Lot_Shape)"
"300",301,4,4,4,3,3,3,3,3,2,4,1,3,1,3,7,4,1,3,3,2,0,0,190,90,9.66459564425378,5,1953,56,1336,0,1336,2,1,5,2,6,2006,11.9640010843304,0,2,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"301",302,1,4,4,3,4,3,4,3,1,6,1,5,1,4,7,3,3,3,3,2,0,0,60,66,9.69437017295501,5,1998,0,1210,1242,2452,4,1,9,1,5,2007,12.4950039373824,3,2.5,941,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"302",303,3,4,4,3,4,3,4,3,1,1,1,5,1,4,7,3,2,3,3,2,0,0,20,118,9.52544304000396,5,2001,150,1541,0,1541,3,1,6,1,1,2006,12.2307652581205,3,2,1392,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"303",304,4,4,4,3,3,3,3,3,1,5,1,3,1,3,7,0,1,3,3,2,0,2,20,70,9.19013766465866,7,1972,0,894,0,894,3,1,5,0,7,2006,11.9177236840907,0,2,808,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
"304",305,4,4,4,3,3,3,3,3,1,1,1,5,1,4,7,5,1,3,3,2,0,0,75,87,9.8193447844237,9,1880,0,1675,1818,3493,3,1,10,1,5,2008,12.594730635322,3,3,1172,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"305",306,4,4,4,3,4,3,4,3,1,6,1,5,1,4,7,0,3,3,3,2,0,0,20,80,9.24821402440426,5,2004,246,2000,0,2000,3,1,8,0,7,2007,12.631013530139,3,3,1056,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"306",307,4,4,4,3,4,3,4,3,1,5,1,4,1,4,7,3,2,3,3,2,0,0,60,116,9.50851718152061,5,1990,246,1122,1121,2243,4,1,8,1,6,2007,12.3238556811866,2,3.5,1141,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"307",308,3,4,4,3,3,2,3,3,1,1,1,3,1,2,7,0,0,0,0,0,0,3,50,59.16,8.97714648480847,7,1920,0,1035,371,1406,3,1,6,0,3,2008,11.4019939042629,1,1,144,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"308",309,3,4,4,3,3,3,3,3,1,4,1,5,1,3,7,0,1,3,3,2,0,0,30,71.645,9.42076335888101,5,1940,0,861,0,861,1,1,4,0,3,2009,11.3205535723228,1,1,697,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"309",310,3,4,4,3,4,3,5,3,4,6,1,5,1,5,7,5,3,3,3,2,0,0,20,90,9.42367598229931,5,2003,0,1944,0,1944,3,1,8,3,11,2006,12.7938593104323,3,3,1091,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"310",311,3,4,4,3,3,3,4,3,1,5,1,4,1,4,7,3,3,3,3,2,0,0,60,69.6933333333333,8.9470256559727,5,1993,112,697,804,1501,3,1,6,1,5,2006,12.0173305209333,2,2.5,673,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"311",312,4,4,4,3,3,4,3,3,1,5,1,5,1,3,7,4,1,3,3,2,0,0,20,50,8.98719682066197,6,1948,0,972,0,972,2,1,5,1,5,2009,11.7905572015685,3,2,240,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"312",313,4,4,4,3,3,3,4,3,2,3,1,3,1,3,7,4,1,3,3,2,0,3,190,65,8.96187901267768,7,1939,0,793,325,1118,3,1,5,1,5,2006,11.6944133410156,1,2,681,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"313",314,1,1,4,1,3,3,4,3,4,5,3,3,1,3,7,4,2,3,3,2,0,0,20,150,12.2795321932165,5,1965,0,2036,0,2036,3,1,8,2,6,2009,12.8346813049525,0,4,513,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"314",315,4,4,4,3,3,3,3,4,1,2,1,5,1,5,7,4,1,2,3,2,0,0,70,60,9.16951837745593,7,1925,0,832,809,1641,3,1,6,1,8,2006,12.0895388292742,2,2,780,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"315",316,3,4,4,3,4,3,4,3,1,6,1,5,1,4,7,4,3,3,3,2,0,0,60,71,8.96123778149188,5,2004,0,716,716,1432,3,1,6,1,7,2009,12.1468532858702,3,3.5,583,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"316",317,3,4,4,3,4,3,4,3,1,6,1,3,1,5,7,3,2,3,3,2,0,4,60,94,9.47308917788275,7,1980,278,1153,1200,2353,4,1,10,1,8,2009,12.4684369099977,0,3.5,967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"317",318,4,4,4,3,4,3,4,3,3,1,1,5,1,4,7,4,2,3,3,2,0,0,60,75,9.10497985631836,5,2006,0,1088,871,1959,3,1,8,1,12,2007,12.5061772379805,0,2.5,1279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"318",319,4,1,4,2,4,3,4,3,4,6,1,5,1,4,7,3,2,3,3,2,0,0,60,90,9.20029003612268,5,1993,256,1372,1274,2646,4,1,9,1,4,2009,12.4684369099977,0,3.5,1200,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"319",320,4,4,4,3,3,3,4,3,3,6,1,3,1,3,7,3,1,3,3,2,0,0,80,82.135,9.55499334068759,5,1980,225,1472,0,1472,3,1,6,2,6,2009,12.1415341243926,0,3,869,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"320",321,4,4,4,3,3,3,5,4,3,1,1,5,1,4,7,0,2,3,3,2,0,0,60,111,9.69640188059556,5,2006,370,1249,1347,2596,4,1,9,0,9,2006,12.7444443677961,0,3.5,1234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
"321",322,3,4,4,3,4,3,5,3,3,6,1,5,1,4,7,4,3,3,3,2,0,0,60,99,9.40087808354148,5,2004,388,1136,1332,2468,4,1,10,1,6,2007,12.7770521921159,0,3.5,1210,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"322",323,3,4,4,3,4,3,3,3,4,2,5,5,1,4,7,3,3,3,3,2,0,3,60,86,9.24763615671988,5,1986,172,1553,1177,2730,4,1,8,1,8,2007,12.614865543731,2,3.5,873,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"323",324,4,4,4,3,3,4,3,3,1,5,1,5,1,3,7,0,1,2,3,2,0,0,20,49,8.66905554072548,8,1955,0,1163,0,1163,3,1,6,0,7,2006,11.7454251112085,3,2,460,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"324",325,4,4,4,3,4,4,4,3,1,1,1,5,1,4,7,4,3,3,3,2,0,0,80,96,9.33034316437088,7,1967,300,1898,1080,2978,5,1,11,1,6,2010,12.3966930051388,3,2.5,804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"325",326,4,4,4,3,3,3,3,3,3,4,1,1,0,3,7,0,1,3,3,2,0,0,45,50,8.51719319141624,6,1941,0,803,0,803,2,1,5,0,12,2007,11.3736633976367,1,1,604,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"326",327,3,4,4,3,4,3,4,3,4,6,1,5,1,4,7,4,3,3,3,2,0,0,120,32,9.29155162740101,5,1993,0,1719,0,1719,1,1,6,2,5,2008,12.6884987947745,0,3.5,625,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
"327",328,4,4,4,3,3,3,3,3,1,3,1,3,1,3,7,0,2,3,3,2,0,0,20,80,9.35876037709446,5,1960,175,1383,0,1383,3,1,7,0,4,2006,11.8862116747142,0,1.5,337,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"328",329,3,3,4,3,3,3,3,3,1,1,1,4,0,4,7,0,1,3,3,2,0,0,75,79.275,9.38328476695754,6,1916,0,1445,689,2134,5,1,10,0,7,2009,12.2760650173502,2,2,769,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"329",330,4,4,4,3,3,3,3,3,2,1,1,3,0,3,7,0,1,2,2,0,0,2,70,60,8.76436572052981,5,1920,0,596,596,1192,3,1,6,0,7,2009,11.2644641056717,1,1,326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"330",331,3,4,4,3,3,3,3,3,1,6,3,3,1,3,7,0,1,3,3,2,0,0,90,75.145,9.27087087171621,4,1964,84,1728,0,1728,6,2,10,0,11,2007,11.6868787720937,0,2.5,507,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"331",332,4,4,4,3,3,3,3,3,1,3,1,2,1,3,7,0,2,3,3,2,0,0,20,70,9.00895831244349,6,1958,0,1056,0,1056,3,1,6,0,8,2007,11.8422292121128,2,2,308,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"332",333,3,4,4,3,4,3,4,3,1,6,0,5,1,4,7,4,2,3,3,2,0,0,20,85,9.27378454453272,5,2003,296,1629,0,1629,3,1,7,1,10,2009,12.5567295171433,3,3,880,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"333",334,4,4,4,3,4,3,4,3,3,6,1,5,1,4,7,4,2,3,3,2,0,0,120,59,9.01164550106428,5,2004,146,1358,0,1358,2,1,6,1,7,2008,12.2404740722475,0,3,706,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"334",335,3,4,4,3,3,3,4,3,4,6,1,4,1,3,7,3,3,3,3,2,0,0,60,59,9.10963566785455,5,1998,0,943,695,1638,3,1,7,2,7,2008,12.1652506510099,0,3.5,610,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"335",336,3,2,4,1,3,3,3,3,4,5,4,5,1,3,7,4,3,3,3,2,0,0,190,83.9475,12.0116380208524,6,1965,0,1619,167,1786,3,1,7,2,8,2008,12.3412589180852,0,4,1199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"336",337,3,2,4,3,4,3,5,3,4,6,1,5,1,4,7,4,3,3,3,2,0,0,20,86,9.5579644803945,5,2005,200,1922,0,1922,3,1,8,1,7,2007,12.8411298019654,3,3,905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"337",338,4,4,4,3,4,3,4,3,3,6,1,5,1,4,7,0,2,3,3,2,0,0,20,70,9.11986846881211,5,2002,113,1536,0,1536,3,1,7,0,12,2008,12.273731294004,3,3,798,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"338",339,4,4,4,3,4,3,4,3,2,5,1,5,1,4,7,0,2,3,3,2,0,0,20,91,9.55711648373567,7,1984,0,1621,0,1621,3,1,8,0,5,2006,12.2184951655287,3,3,593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"339",340,3,4,4,3,3,3,3,2,1,3,1,3,1,3,7,0,1,3,3,2,0,0,20,66,9.42545175159313,7,1958,176,1215,0,1215,3,1,6,0,6,2009,11.9511803959014,2,1,531,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"340",341,4,4,4,3,4,3,4,3,1,1,1,5,1,4,7,0,3,3,3,2,0,0,60,85,9.56036323983454,5,2002,0,993,915,1908,4,1,9,0,4,2010,12.2204685258139,0,2.5,566,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"341",342,4,4,4,3,2,2,3,2,1,1,1,4,1,3,7,0,1,3,3,0,0,0,20,60,9.03598698483141,4,1950,0,841,0,841,2,1,4,0,9,2009,11.3144745262464,0,1,568,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"342",343,4,4,4,3,3,3,0,0,0,0,0,2,0,3,7,0,1,3,3,2,0,0,90,62.0675,9.05298456119998,4,1949,340,1040,0,1040,2,2,6,0,5,2006,11.3793940723457,1,2,400,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"343",344,3,4,4,3,5,3,5,3,1,6,1,5,1,5,7,5,2,3,3,2,0,0,120,63,9.08805973726735,5,2005,616,1684,0,1684,2,1,6,1,7,2008,12.4912515877638,0,2,1131,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"344",345,4,4,4,3,3,3,4,3,1,3,4,3,1,3,7,0,1,3,3,2,0,0,160,36,7.86018505747217,3,1976,0,536,576,1112,3,1,4,0,4,2010,11.3504065354725,0,1.5,518,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"345",346,4,4,4,3,3,3,3,3,1,1,1,4,1,2,7,4,1,3,3,2,0,0,50,65,8.76950712003023,5,1939,0,972,605,1577,3,1,6,1,10,2006,11.8508252535826,1,1,312,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"346",347,3,4,4,3,3,4,3,3,2,4,1,3,1,3,7,0,2,3,3,2,0,0,20,71.34,9.45501055383467,8,1960,0,958,0,958,2,1,5,0,4,2007,11.9283409039316,3,1,301,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"347",348,3,4,4,3,3,3,3,3,1,4,1,5,1,3,7,4,1,3,3,2,0,0,20,86.2,9.77565418102624,5,1960,30,1478,0,1478,3,1,6,2,12,2009,11.9671807372478,0,3,538,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
